neuron_id,category,is_control_neuron,n_unc,n_ctrl,H_unc,H_ctrl,raw_inter,raw_p,ancova_arm,ancova_p,ancova_H,ancova_H_p,slope_H_unc,matched_window,matched_n_unc,matched_n_ctrl,matched_inter,matched_p,strat_inter,strat_p,strat_bins,ancova_fdr,raw_fdr,strat_fdr
L31_N1852,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.00011180920992046035,0.8716557384919927,-0.0003533943359214048,0.6478250482997842,-0.0007371381473075325,0.15543109285936074,-0.12254691740229144,"[0.13,1.78]",96,78,0.0006876390260190542,0.3901536157474391,-0.0005624376627609182,0.469061876247505,5,False,False,False
L31_N1852,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.00031224898993967895,0.7594896900678314,0.0010186318128969749,0.41726213919439226,-0.00043979550258953627,0.2732358629090459,0.13445401495612833,"[2.04,2.49]",31,11,-0.00044443320668686244,0.2580039594041516,0.00010472174093353778,0.9261477045908184,4,False,False,False
L31_N2287,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.00014690607786178693,0.9271714802561103,-0.00035851680039119367,0.8249639072099695,-0.0008316591593056381,0.06866075507448562,-0.10270852142509895,"[0.56,3.45]",90,87,-0.0003158111910253722,0.8805131351464921,-0.00029763770344542524,0.8702594810379242,5,False,False,False
L31_N2287,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.00038742130467047867,0.625817715973445,0.00034123645827851005,0.6340777471924668,-0.00014092180535537355,0.8152801143813987,-0.03419681922355718,"[0.13,1.78]",96,78,0.00016378940871129304,0.8493526938449265,0.0002571346932317772,0.7704590818363274,5,False,False,False
L31_N2287,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.00033428839718302006,0.8063494188845157,0.0019051313759198658,0.310024115677505,-0.0009780103010299007,0.12639461229731208,-0.05091325786512951,"[2.04,2.49]",31,11,0.0035529961683882835,0.4794650637073242,0.001772964215082505,0.40718562874251496,4,False,False,False
L31_N2895,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.0002099982152382456,0.8989411746656083,-0.00024965053306876006,0.8770497906044885,-0.00015583904689358522,0.7776809097569528,-0.134446836585874,"[0.56,3.45]",90,87,1.3093130798632008e-05,0.9947996459824285,0.0003420330072272904,0.8502994011976048,5,False,False,False
L31_N2895,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.0015490765993793768,0.10415634884976091,0.0016560937872779416,0.12402699855039832,0.00032653687304119467,0.7454650085911703,0.03338426279602749,"[0.13,1.78]",96,78,0.00028033878128879666,0.41266391226636123,0.001723701271740929,0.10179640718562874,5,False,False,False
L31_N2895,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-2.9187897841127146e-05,0.9789836137113255,0.0008395055038245984,0.6747314423025096,-0.0005408504266600617,0.47516707587725016,0.00343079976179377,"[2.04,2.49]",31,11,0.0024159073480063474,0.4947168511523069,-0.00020563618526157012,0.8922155688622755,4,False,False,False
L31_N8677,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,0.0008551470314462955,0.6421638549607178,0.0009878669662875936,0.5906416971830853,0.0005216075448061179,0.39771853048210126,-0.035780262518230424,"[0.56,3.45]",90,87,0.0011329454937200403,0.6168186434360037,0.0008204908429930439,0.7025948103792415,5,False,False,False
L31_N8677,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.000663291604723784,0.29587707061067403,0.0005708537585386591,0.3977939185616587,-0.00028205156420819634,0.368246005041294,-0.23598861032016108,"[0.13,1.78]",96,78,0.0009385998695133565,0.2848608953483098,0.0004004580418300537,0.5688622754491018,5,False,False,False
L31_N8677,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-0.0009520486928522579,0.4232123852935513,0.00011827340530349699,0.9439121989755171,-0.000666384897526813,0.352195721581787,-0.08077644280852836,"[2.04,2.49]",31,11,0.002531884352832219,0.24884671172058245,0.00017542988600296712,0.9101796407185628,4,False,False,False
L31_N9032,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.0006697876378893965,0.6830636778718171,-0.0007829691475710965,0.6379165394441157,-0.0004448188544781594,0.32106337928422624,0.046892145287867205,"[0.56,3.45]",90,87,-0.0013835523091970357,0.5246108244508667,-0.0008857639034618531,0.5708582834331337,5,False,False,False
L31_N9032,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,-0.00031242250697687283,0.8262978379195447,-0.0006475717112923384,0.6592995360975893,-0.0010226261344406242,0.3206643903201635,-0.15400375026043472,"[0.13,1.78]",96,78,0.0008368197207649528,0.4650095327022994,-0.0009631783525361346,0.5808383233532934,5,False,False,False
L31_N9032,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,0.0019087922293692817,0.2269087503804144,0.002655381877690228,0.2141996672708747,-0.0004648283606852455,0.4548124084687788,-0.027946433687162212,"[2.04,2.49]",31,11,-0.0010175292442970744,0.5849761073552849,0.0020910533527849365,0.42115768463073855,4,False,False,False
L31_N993,ambiguity,False,120,120,2.0880373641227683,2.3424814114967982,-0.0012561044345299303,0.7618481346286856,-0.0010856927081336948,0.7992355355161846,0.0006697414545749971,0.6416100880882398,-0.2025765678172095,"[0.56,3.45]",90,87,-0.00020482268369972217,0.9682911541618049,-0.0017143502219681527,0.7105788423153693,5,False,False,False
L31_N993,contradictory_context,False,120,120,0.9196175378126402,1.2473513918851191,0.00041009326620649206,0.8344531865993419,-0.0004149729201785643,0.829596769501636,-0.002517488431947563,0.030050201754215123,-0.1342037641502882,"[0.13,1.78]",96,78,-5.353759162318145e-05,0.9811211898397869,-0.0010099766121889528,0.6407185628742516,5,False,False,False
L31_N993,lack_of_knowledge,False,120,120,2.8453548630078633,1.2391928654474518,-0.0011632229201495694,0.4269192059678787,-0.00012110894492846512,0.9483412815355858,-0.0006488224580110623,0.2174542304744922,-0.22186957427599138,"[2.04,2.49]",31,11,-0.00045923123960973586,0.8741250256611074,-1.3583438453289797e-05,0.9880239520958084,4,False,False,False
