cell,pair,set,direction,condition,lp_264,lp_279,lp_304,lp_358,lp_430,lp_539,lp_912,lp_7566,lp_9987,lp_10035,lp_25420
direction,5,random2,control_to_uncertain,patched,-5.86961555480957,-8.36961555480957,-8.80711555480957,-3.3696155548095703,-8.30711555480957,-1.3071155548095703,-8.77586555480957,-13.36961555480957,-3.8071155548095703,-13.16649055480957,-3.8696155548095703
direction,5,random3,control_to_uncertain,patched,-5.785045623779297,-8.285045623779297,-8.753795623779297,-3.347545623779297,-8.097545623779297,-1.3475455045700073,-8.847545623779297,-13.363170623779297,-3.910045623779297,-13.191295623779297,-3.972545623779297
direction,5,random4,control_to_uncertain,patched,-5.877997398376465,-8.471747398376465,-8.752997398376465,-3.315497636795044,-8.284247398376465,-1.315497636795044,-8.909247398376465,-13.377997398376465,-3.815497636795044,-13.315497398376465,-3.940497636795044
direction,5,random5,control_to_uncertain,patched,-5.82285737991333,-8.416606903076172,-8.854106903076172,-3.32285737991333,-8.197856903076172,-1.32285737991333,-8.822856903076172,-13.338481903076172,-3.82285737991333,-13.213481903076172,-3.94785737991333
direction,5,random6,control_to_uncertain,patched,-5.759925842285156,-8.353675842285156,-8.759925842285156,-3.3224258422851562,-8.259925842285156,-1.3224259614944458,-8.853675842285156,-13.322425842285156,-3.8849258422851562,-13.244300842285156,-3.9474258422851562
direction,5,random7,control_to_uncertain,patched,-5.79414176940918,-8.35664176940918,-8.88789176940918,-3.2941417694091797,-8.16914176940918,-1.3566417694091797,-8.85664176940918,-13.32539176940918,-3.8566417694091797,-13.20039176940918,-3.9816417694091797
direction,5,random8,control_to_uncertain,patched,-5.795572280883789,-8.389322280883789,-8.764322280883789,-3.42057204246521,-8.358072280883789,-1.29557204246521,-8.826822280883789,-13.342447280883789,-3.79557204246521,-13.342447280883789,-3.92057204246521
direction,5,random9,control_to_uncertain,patched,-5.726580619812012,-8.414080619812012,-8.789080619812012,-3.2890806198120117,-8.289080619812012,-1.3515805006027222,-8.789080619812012,-13.320330619812012,-3.8515806198120117,-13.210955619812012,-3.9765806198120117
direction,6,baseline,,baseline_u,-3.9950215816497803,-5.307521820068359,-6.557521820068359,-7.370021820068359,-6.182521820068359,-2.1825215816497803,-9.90127182006836,-13.50283432006836,-7.182521820068359,-12.72939682006836,-7.745021820068359
direction,6,baseline,,baseline_c,-9.038969039916992,-8.288969039916992,-13.288969039916992,-14.476469039916992,-11.663969039916992,-12.351469039916992,-13.788969039916992,-19.976469039916992,-16.695219039916992,-18.226469039916992,-18.101469039916992
direction,6,direction,control_to_uncertain,patched,-5.391536712646484,-8.766536712646484,-9.766536712646484,-12.485286712646484,-9.829036712646484,-6.266536712646484,-12.110286712646484,-15.657161712646484,-10.704036712646484,-13.547786712646484,-10.485286712646484
direction,6,direction,uncertain_to_control,patched,-8.919747352600098,-7.982247352600098,-10.482247352600098,-9.107247352600098,-8.419747352600098,-5.669747352600098,-9.669747352600098,-18.04474639892578,-8.982247352600098,-16.93537139892578,-10.794747352600098
direction,6,random0,control_to_uncertain,patched,-4.1638875007629395,-5.2888875007629395,-6.6013875007629395,-7.4138875007629395,-6.2888875007629395,-2.2263875007629395,-9.913887023925781,-13.585762023925781,-7.2263875007629395,-12.812324523925781,-7.8201375007629395
direction,6,random1,control_to_uncertain,patched,-3.8847055435180664,-5.384705543518066,-6.728455543518066,-7.478455543518066,-6.259705543518066,-2.2597055435180664,-9.884705543518066,-13.564393043518066,-6.884705543518066,-12.876893043518066,-7.665955543518066
direction,6,random2,control_to_uncertain,patched,-3.9151997566223145,-5.2901997566223145,-6.5401997566223145,-7.4464497566223145,-6.2276997566223145,-2.0401997566223145,-9.821449279785156,-13.485511779785156,-7.1026997566223145,-12.696449279785156,-7.6964497566223145
direction,6,random3,control_to_uncertain,patched,-3.9549524784088135,-5.267452239990234,-6.579952239990234,-7.329952239990234,-6.267452239990234,-2.1424524784088135,-9.892452239990234,-13.611202239990234,-7.142452239990234,-12.869014739990234,-7.736202239990234
direction,6,random4,control_to_uncertain,patched,-3.9660847187042236,-5.2160844802856445,-6.5910844802856445,-7.2160844802856445,-6.2785844802856445,-2.1535847187042236,-9.841084480285645,-13.364521980285645,-7.1848344802856445,-12.716084480285645,-7.7473344802856445
direction,6,random5,control_to_uncertain,patched,-3.865851640701294,-5.178351402282715,-6.615851402282715,-7.428351402282715,-6.178351402282715,-1.865851640701294,-9.678351402282715,-13.397101402282715,-6.678351402282715,-12.584601402282715,-7.240851402282715
direction,6,random6,control_to_uncertain,patched,-3.962432622909546,-5.337432861328125,-6.587432861328125,-7.462432861328125,-6.274932861328125,-2.212432622909546,-9.899932861328125,-13.446807861328125,-7.243682861328125,-12.743682861328125,-7.931182861328125
direction,6,random7,control_to_uncertain,patched,-4.057878494262695,-5.495378494262695,-6.651628494262695,-7.370378494262695,-6.182878494262695,-2.1828787326812744,-9.839128494262695,-13.511003494262695,-7.057878494262695,-12.651628494262695,-7.651628494262695
direction,6,random8,control_to_uncertain,patched,-3.857123613357544,-5.294623374938965,-6.669623374938965,-7.294623374938965,-6.357123374938965,-2.107123613357544,-9.857123374938965,-13.560248374938965,-7.138373374938965,-12.763373374938965,-7.575873374938965
direction,6,random9,control_to_uncertain,patched,-4.044521331787109,-5.419521331787109,-6.544521331787109,-7.263271331787109,-6.294521331787109,-2.2320213317871094,-9.85702133178711,-13.51327133178711,-7.107021331787109,-12.81014633178711,-7.638271331787109
direction,7,baseline,,baseline_u,-4.526768684387207,-7.526768684387207,-6.401768684387207,-8.870518684387207,-8.776768684387207,-1.401768684387207,-10.276768684387207,-13.667393684387207,-3.026768684387207,-12.995518684387207,-2.401768684387207
direction,7,baseline,,baseline_c,-4.786004066467285,-5.536004066467285,-10.286004066467285,-12.161004066467285,-8.536004066467285,-5.723504066467285,-9.911004066467285,-15.598504066467285,-8.536004066467285,-12.973504066467285,-8.598504066467285
direction,7,direction,control_to_uncertain,patched,-1.3355813026428223,-7.960581302642822,-8.710580825805664,-12.335580825805664,-5.460581302642822,-2.0855813026428223,-9.866830825805664,-13.054330825805664,-7.523081302642822,-10.335580825805664,-4.210581302642822
direction,7,direction,uncertain_to_control,patched,-6.15863561630249,-6.53363561630249,-9.221136093139648,-6.22113561630249,-7.22113561630249,-2.4086358547210693,-9.283636093139648,-14.768011093139648,-4.28363561630249,-13.502386093139648,-3.4711358547210693
direction,7,random0,control_to_uncertain,patched,-4.538836479187012,-7.538836479187012,-6.413836479187012,-8.851336479187012,-8.601336479187012,-1.4138364791870117,-10.226336479187012,-13.695086479187012,-2.9763364791870117,-13.023211479187012,-2.3513364791870117
direction,7,random1,control_to_uncertain,patched,-4.68495512008667,-7.55995512008667,-6.49745512008667,-8.903705596923828,-8.716205596923828,-1.37245512008667,-10.309955596923828,-13.575580596923828,-2.99745512008667,-12.903705596923828,-2.30995512008667
direction,7,random2,control_to_uncertain,patched,-4.489530086517334,-7.489530086517334,-6.427030086517334,-8.739530563354492,-8.708280563354492,-1.239530086517334,-10.145780563354492,-13.536405563354492,-2.864530086517334,-12.880155563354492,-2.239530086517334
direction,7,random3,control_to_uncertain,patched,-4.560873985290527,-7.435873985290527,-6.373373985290527,-8.779623985290527,-8.623373985290527,-1.3108738660812378,-10.154623985290527,-13.529623985290527,-2.9983739852905273,-12.826498985290527,-2.3108739852905273
direction,7,random4,control_to_uncertain,patched,-4.670792579650879,-7.608292579650879,-6.420792579650879,-8.858292579650879,-8.889542579650879,-1.3582924604415894,-10.202042579650879,-13.655167579650879,-3.045792579650879,-12.967667579650879,-2.295792579650879
direction,7,random5,control_to_uncertain,patched,-4.64079475402832,-7.57829475402832,-6.57829475402832,-8.76579475402832,-8.89079475402832,-1.3907946348190308,-10.10954475402832,-13.70329475402832,-2.8907947540283203,-13.06266975402832,-2.0157947540283203
direction,7,random6,control_to_uncertain,patched,-4.547992706298828,-7.485492706298828,-6.485492706298828,-8.860492706298828,-8.704242706298828,-1.2979928255081177,-10.266742706298828,-13.704242706298828,-2.922992706298828,-13.016742706298828,-2.360492706298828
direction,7,random7,control_to_uncertain,patched,-4.659023761749268,-7.596523761749268,-6.596523761749268,-8.752774238586426,-8.815274238586426,-1.3465238809585571,-10.159024238586426,-13.690274238586426,-2.9715237617492676,-13.018399238586426,-2.3465237617492676
direction,7,random8,control_to_uncertain,patched,-4.670930862426758,-7.545930862426758,-6.483430862426758,-8.889680862426758,-8.858430862426758,-1.2959308624267578,-10.170930862426758,-13.624055862426758,-3.045930862426758,-12.889680862426758,-2.295930862426758
direction,7,random9,control_to_uncertain,patched,-4.476638317108154,-7.414138317108154,-6.351638317108154,-8.757888793945312,-8.664138793945312,-1.3516383171081543,-10.195388793945312,-13.539138793945312,-2.9766383171081543,-12.898513793945312,-2.2891383171081543
direction,8,baseline,,baseline_u,-5.727006435394287,-6.227006435394287,-7.258256435394287,-6.477006435394287,-6.352006435394287,-4.539506435394287,-8.258256912231445,-14.035600662231445,-6.914506435394287,-12.992631912231445,-8.602006912231445
direction,8,baseline,,baseline_c,-6.810131549835205,-7.435131549835205,-13.122631072998047,-16.403881072998047,-7.310131549835205,-12.935131072998047,-12.622631072998047,-17.247631072998047,-13.622631072998047,-13.997631072998047,-19.341381072998047
direction,8,direction,control_to_uncertain,patched,-5.165303707122803,-7.727803707122803,-10.102804183959961,-11.071554183959961,-8.665304183959961,-6.040303707122803,-10.634054183959961,-16.17311668395996,-11.477804183959961,-14.259054183959961,-8.977804183959961
direction,8,direction,uncertain_to_control,patched,-7.432616233825684,-7.370116233825684,-10.807616233825684,-10.307616233825684,-6.995116233825684,-4.432616233825684,-10.120116233825684,-14.995116233825684,-4.682616233825684,-12.620116233825684,-10.370116233825684
direction,8,random0,control_to_uncertain,patched,-5.767662048339844,-6.267662048339844,-7.361412048339844,-6.455162048339844,-6.392662048339844,-4.517662048339844,-8.361412048339844,-14.052818298339844,-6.955162048339844,-12.923912048339844,-8.767662048339844
direction,8,random1,control_to_uncertain,patched,-5.714397430419922,-6.151897430419922,-7.214397430419922,-6.589397430419922,-6.339397430419922,-4.589397430419922,-8.245647430419922,-14.394084930419922,-6.839397430419922,-13.261272430419922,-8.464397430419922
direction,8,random2,control_to_uncertain,patched,-5.8157148361206055,-6.3157148361206055,-7.2532148361206055,-6.3782148361206055,-6.3782148361206055,-4.4407148361206055,-8.128214836120605,-14.093058586120605,-7.0032148361206055,-13.018839836120605,-8.596964836120605
direction,8,random3,control_to_uncertain,patched,-5.679935932159424,-6.054935932159424,-7.242435932159424,-6.429935932159424,-6.179935932159424,-4.492435932159424,-8.211185455322266,-14.078372955322266,-6.929935932159424,-13.054935455322266,-8.586185455322266
direction,8,random4,control_to_uncertain,patched,-5.670772552490234,-6.170772552490234,-7.233272552490234,-6.295772552490234,-6.358272552490234,-4.358272552490234,-8.202022552490234,-14.006710052490234,-6.952022552490234,-12.928585052490234,-8.670772552490234
direction,8,random5,control_to_uncertain,patched,-5.698068618774414,-6.073068618774414,-7.135568618774414,-6.260568618774414,-6.135568618774414,-4.323068618774414,-8.041818618774414,-13.901193618774414,-6.635568618774414,-12.776193618774414,-8.291818618774414
direction,8,random6,control_to_uncertain,patched,-5.748955249786377,-6.123955249786377,-7.311455249786377,-6.373955249786377,-6.311455249786377,-4.498955249786377,-8.248954772949219,-13.987236022949219,-6.967705249786377,-12.905204772949219,-8.655204772949219
direction,8,random7,control_to_uncertain,patched,-5.655387878417969,-6.217887878417969,-7.186637878417969,-6.467887878417969,-6.280387878417969,-4.405387878417969,-8.155387878417969,-13.983512878417969,-6.905387878417969,-12.944450378417969,-8.561637878417969
direction,8,random8,control_to_uncertain,patched,-5.64816427230835,-6.21066427230835,-7.27316427230835,-6.39816427230835,-6.46066427230835,-4.46066427230835,-8.273164749145508,-14.132539749145508,-7.14816427230835,-13.140352249145508,-8.741914749145508
direction,8,random9,control_to_uncertain,patched,-5.722329139709473,-6.284829139709473,-7.191079139709473,-6.284829139709473,-6.347329139709473,-4.597329139709473,-8.316079139709473,-14.019204139709473,-6.847329139709473,-13.034829139709473,-8.566079139709473
direction,9,baseline,,baseline_u,-5.985736846923828,-8.110736846923828,-9.798236846923828,-4.298236846923828,-8.360736846923828,-6.360736846923828,-7.360736846923828,-15.079486846923828,-14.266986846923828,-16.800189971923828,-15.692768096923828
direction,9,baseline,,baseline_c,-10.702103614807129,-9.702103614807129,-14.639603614807129,-16.952102661132812,-12.889603614807129,-14.077103614807129,-16.139602661132812,-19.905227661132812,-16.077102661132812,-17.608352661132812,-19.608352661132812
direction,9,direction,control_to_uncertain,patched,-6.10338830947876,-9.353388786315918,-11.009638786315918,-11.947138786315918,-9.915888786315918,-8.915888786315918,-10.103388786315918,-16.5877628326416,-17.7557315826416,-17.6619815826416,-16.9237003326416
direction,9,direction,uncertain_to_control,patched,-9.994575500488281,-8.744575500488281,-12.525825500488281,-11.432075500488281,-11.869575500488281,-8.119575500488281,-12.369575500488281,-19.21332550048828,-11.494575500488281,-17.52582550048828,-14.744575500488281
direction,9,random0,control_to_uncertain,patched,-5.872039318084717,-7.872039318084717,-9.528289794921875,-3.934539318084717,-8.059539794921875,-5.934539318084717,-7.059539318084717,-14.739227294921875,-13.997039794921875,-16.415008544921875,-15.321258544921875
direction,9,random1,control_to_uncertain,patched,-5.997830390930176,-7.997830390930176,-9.591580390930176,-4.185330390930176,-8.310330390930176,-6.560330390930176,-7.247830390930176,-14.872830390930176,-14.419705390930176,-16.593534469604492,-15.650174140930176
direction,9,random2,control_to_uncertain,patched,-6.279473304748535,-8.529473304748535,-10.060723304748535,-4.654473304748535,-8.654473304748535,-6.591973304748535,-7.466973304748535,-15.334160804748535,-14.607598304748535,-17.05486488342285,-15.935723304748535
direction,9,random3,control_to_uncertain,patched,-5.769309997558594,-7.894309997558594,-9.769309997558594,-3.9568099975585938,-8.019309997558594,-6.144309997558594,-7.206809997558594,-14.792747497558594,-13.909934997558594,-16.376731872558594,-15.464622497558594
direction,9,random4,control_to_uncertain,patched,-5.9677534103393555,-8.217753410339355,-9.842753410339355,-4.2177534103393555,-8.342753410339355,-6.3427534103393555,-7.4052534103393555,-15.249003410339355,-14.202128410339355,-16.877910614013672,-15.600565910339355
