pair,arm,layer,group,pos,rank_unknown
12,uncertain,26,entity,39,64754
12,uncertain,26,entity,40,108394
12,uncertain,26,entity,41,115289
12,uncertain,26,readout,51,2
12,uncertain,27,entity,35,6295
12,uncertain,27,entity,36,94133
12,uncertain,27,entity,37,31427
12,uncertain,27,entity,38,44989
12,uncertain,27,entity,39,41724
12,uncertain,27,entity,40,66409
12,uncertain,27,entity,41,106912
12,uncertain,27,readout,51,1
12,uncertain,28,entity,35,6161
12,uncertain,28,entity,36,84325
12,uncertain,28,entity,37,25018
12,uncertain,28,entity,38,38735
12,uncertain,28,entity,39,35534
12,uncertain,28,entity,40,82923
12,uncertain,28,entity,41,85637
12,uncertain,28,readout,51,1
12,uncertain,29,entity,35,7573
12,uncertain,29,entity,36,87379
12,uncertain,29,entity,37,23458
12,uncertain,29,entity,38,42145
12,uncertain,29,entity,39,32007
12,uncertain,29,entity,40,99702
12,uncertain,29,entity,41,101852
12,uncertain,29,readout,51,3
12,uncertain,30,entity,35,5572
12,uncertain,30,entity,36,59707
12,uncertain,30,entity,37,18082
12,uncertain,30,entity,38,39991
12,uncertain,30,entity,39,45034
12,uncertain,30,entity,40,108160
12,uncertain,30,entity,41,77917
12,uncertain,30,readout,51,4
12,control,0,entity,35,57701
12,control,0,entity,36,90646
12,control,0,entity,37,110302
12,control,0,entity,38,67593
12,control,0,readout,48,17009
12,control,1,entity,35,58508
12,control,1,entity,36,103408
12,control,1,entity,37,116738
12,control,1,entity,38,105007
12,control,1,readout,48,14281
12,control,2,entity,35,19367
12,control,2,entity,36,32112
12,control,2,entity,37,58119
12,control,2,entity,38,49477
12,control,2,readout,48,311
12,control,3,entity,35,42882
12,control,3,entity,36,70414
12,control,3,entity,37,109081
12,control,3,entity,38,86223
12,control,3,readout,48,1147
12,control,4,entity,35,16305
12,control,4,entity,36,38850
12,control,4,entity,37,98801
12,control,4,entity,38,40353
12,control,4,readout,48,555
12,control,5,entity,35,13383
12,control,5,entity,36,86397
12,control,5,entity,37,93881
12,control,5,entity,38,49435
12,control,5,readout,48,482
12,control,6,entity,35,38833
12,control,6,entity,36,78981
12,control,6,entity,37,111556
12,control,6,entity,38,68656
12,control,6,readout,48,390
12,control,7,entity,35,6489
12,control,7,entity,36,36175
12,control,7,entity,37,116048
12,control,7,entity,38,88154
12,control,7,readout,48,749
12,control,8,entity,35,519
12,control,8,entity,36,19531
12,control,8,entity,37,59029
12,control,8,entity,38,74700
12,control,8,readout,48,728
12,control,9,entity,35,468
12,control,9,entity,36,16926
12,control,9,entity,37,72329
12,control,9,entity,38,94749
12,control,9,readout,48,224
12,control,10,entity,35,305
12,control,10,entity,36,8965
12,control,10,entity,37,70134
12,control,10,entity,38,73506
12,control,10,readout,48,281
12,control,11,entity,35,635
12,control,11,entity,36,10476
12,control,11,entity,37,25110
12,control,11,entity,38,7657
12,control,11,readout,48,536
12,control,12,entity,35,450
12,control,12,entity,36,16239
12,control,12,entity,37,83411
12,control,12,entity,38,28613
12,control,12,readout,48,850
12,control,13,entity,35,2549
12,control,13,entity,36,50956
12,control,13,entity,37,90722
12,control,13,entity,38,68811
12,control,13,readout,48,7610
12,control,14,entity,35,4650
12,control,14,entity,36,35780
12,control,14,entity,37,16451
12,control,14,entity,38,58663
12,control,14,readout,48,1931
12,control,15,entity,35,5722
12,control,15,entity,36,63768
12,control,15,entity,37,37392
12,control,15,entity,38,50392
12,control,15,readout,48,1892
12,control,16,entity,35,14699
12,control,16,entity,36,66661
12,control,16,entity,37,30869
12,control,16,entity,38,67451
12,control,16,readout,48,7934
12,control,17,entity,35,10348
12,control,17,entity,36,107072
12,control,17,entity,37,43482
12,control,17,entity,38,70920
12,control,17,readout,48,944
12,control,18,entity,35,12163
12,control,18,entity,36,114883
12,control,18,entity,37,63168
12,control,18,entity,38,60189
12,control,18,readout,48,1110
12,control,19,entity,35,15380
12,control,19,entity,36,121774
12,control,19,entity,37,55627
12,control,19,entity,38,66132
12,control,19,readout,48,855
12,control,20,entity,35,21443
12,control,20,entity,36,123950
12,control,20,entity,37,57741
12,control,20,entity,38,58095
12,control,20,readout,48,3284
12,control,21,entity,35,20813
12,control,21,entity,36,115445
12,control,21,entity,37,43075
12,control,21,entity,38,19041
12,control,21,readout,48,1381
12,control,22,entity,35,20507
12,control,22,entity,36,116584
12,control,22,entity,37,43346
12,control,22,entity,38,6280
12,control,22,readout,48,2528
12,control,23,entity,35,13600
12,control,23,entity,36,96501
12,control,23,entity,37,31959
12,control,23,entity,38,3008
12,control,23,readout,48,2673
12,control,24,entity,35,20386
12,control,24,entity,36,96671
12,control,24,entity,37,65361
12,control,24,entity,38,8434
12,control,24,readout,48,5411
12,control,25,entity,35,13402
12,control,25,entity,36,72068
12,control,25,entity,37,44307
12,control,25,entity,38,6016
12,control,25,readout,48,2247
12,control,26,entity,35,13634
12,control,26,entity,36,65149
12,control,26,entity,37,61862
12,control,26,entity,38,17835
12,control,26,readout,48,1042
12,control,27,entity,35,6263
12,control,27,entity,36,41036
12,control,27,entity,37,23375
12,control,27,entity,38,11487
12,control,27,readout,48,424
12,control,28,entity,35,6135
12,control,28,entity,36,27890
12,control,28,entity,37,19643
12,control,28,entity,38,8364
12,control,28,readout,48,931
12,control,29,entity,35,7650
12,control,29,entity,36,30343
12,control,29,entity,37,20468
12,control,29,entity,38,12000
12,control,29,readout,48,778
12,control,30,entity,35,5627
12,control,30,entity,36,40281
12,control,30,entity,37,14757
12,control,30,entity,38,6555
12,control,30,readout,48,317
13,uncertain,0,entity,35,57701
13,uncertain,0,readout,45,17402
13,uncertain,1,entity,35,58508
13,uncertain,1,readout,45,15225
13,uncertain,2,entity,35,19367
13,uncertain,2,readout,45,340
13,uncertain,3,entity,35,42882
13,uncertain,3,readout,45,1097
13,uncertain,4,entity,35,16305
13,uncertain,4,readout,45,537
13,uncertain,5,entity,35,13383
13,uncertain,5,readout,45,462
13,uncertain,6,entity,35,38833
13,uncertain,6,readout,45,335
13,uncertain,7,entity,35,6489
13,uncertain,7,readout,45,723
13,uncertain,8,entity,35,519
13,uncertain,8,readout,45,737
13,uncertain,9,entity,35,468
13,uncertain,9,readout,45,191
13,uncertain,10,entity,35,305
13,uncertain,10,readout,45,240
13,uncertain,11,entity,35,635
13,uncertain,11,readout,45,378
13,uncertain,12,entity,35,450
13,uncertain,12,readout,45,499
13,uncertain,13,entity,35,2549
13,uncertain,13,readout,45,1807
13,uncertain,14,entity,35,4650
13,uncertain,14,readout,45,397
13,uncertain,15,entity,35,5722
13,uncertain,15,readout,45,368
13,uncertain,16,entity,35,14699
13,uncertain,16,readout,45,1679
13,uncertain,17,entity,35,10348
13,uncertain,17,readout,45,37
13,uncertain,18,entity,35,12163
13,uncertain,18,readout,45,218
13,uncertain,19,entity,35,15380
13,uncertain,19,readout,45,14
13,uncertain,20,entity,35,21443
13,uncertain,20,readout,45,21
13,uncertain,21,entity,35,20813
13,uncertain,21,readout,45,7
13,uncertain,22,entity,35,20507
13,uncertain,22,readout,45,5
13,uncertain,23,entity,35,13600
13,uncertain,23,readout,45,6
13,uncertain,24,entity,35,20386
13,uncertain,24,readout,45,11
13,uncertain,25,entity,35,13402
13,uncertain,25,readout,45,1
13,uncertain,26,entity,35,13634
13,uncertain,26,readout,45,1
13,uncertain,27,entity,35,6263
13,uncertain,27,readout,45,1
13,uncertain,28,entity,35,6135
13,uncertain,28,readout,45,3
13,uncertain,29,entity,35,7650
13,uncertain,29,readout,45,10
13,uncertain,30,entity,35,5627
13,uncertain,30,readout,45,7
13,control,0,entity,35,57701
13,control,0,readout,45,16771
13,control,1,entity,35,58508
13,control,1,readout,45,14599
13,control,2,entity,35,19367
13,control,2,readout,45,309
13,control,3,entity,35,42882
13,control,3,readout,45,1028
13,control,4,entity,35,16305
13,control,4,readout,45,538
13,control,5,entity,35,13383
13,control,5,readout,45,469
13,control,6,entity,35,38833
13,control,6,readout,45,331
13,control,7,entity,35,6489
13,control,7,readout,45,716
13,control,8,entity,35,519
13,control,8,readout,45,684
13,control,9,entity,35,468
13,control,9,readout,45,187
13,control,10,entity,35,305
13,control,10,readout,45,243
13,control,11,entity,35,635
13,control,11,readout,45,482
13,control,12,entity,35,450
13,control,12,readout,45,594
13,control,13,entity,35,2549
13,control,13,readout,45,2138
13,control,14,entity,35,4650
13,control,14,readout,45,380
13,control,15,entity,35,5722
13,control,15,readout,45,346
13,control,16,entity,35,14699
13,control,16,readout,45,1453
13,control,17,entity,35,10348
13,control,17,readout,45,216
13,control,18,entity,35,12163
13,control,18,readout,45,150
13,control,19,entity,35,15380
13,control,19,readout,45,17
13,control,20,entity,35,21443
13,control,20,readout,45,37
13,control,21,entity,35,20813
13,control,21,readout,45,33
13,control,22,entity,35,20507
13,control,22,readout,45,51
13,control,23,entity,35,13600
13,control,23,readout,45,34
13,control,24,entity,35,20386
13,control,24,readout,45,36
13,control,25,entity,35,13402
13,control,25,readout,45,24
13,control,26,entity,35,13634
13,control,26,readout,45,22
13,control,27,entity,35,6263
13,control,27,readout,45,14
13,control,28,entity,35,6135
13,control,28,readout,45,18
13,control,29,entity,35,7650
13,control,29,readout,45,20
13,control,30,entity,35,5627
13,control,30,readout,45,45
14,uncertain,0,entity,35,57701
14,uncertain,0,entity,36,47544
14,uncertain,0,readout,46,15953
14,uncertain,1,entity,35,58508
14,uncertain,1,entity,36,109208
14,uncertain,1,readout,46,15159
14,uncertain,2,entity,35,19367
14,uncertain,2,entity,36,35338
14,uncertain,2,readout,46,357
14,uncertain,3,entity,35,42882
14,uncertain,3,entity,36,56600
14,uncertain,3,readout,46,1117
14,uncertain,4,entity,35,16305
14,uncertain,4,entity,36,79778
14,uncertain,4,readout,46,538
14,uncertain,5,entity,35,13383
14,uncertain,5,entity,36,75048
14,uncertain,5,readout,46,459
14,uncertain,6,entity,35,38833
14,uncertain,6,entity,36,115144
14,uncertain,6,readout,46,340
14,uncertain,7,entity,35,6489
14,uncertain,7,entity,36,118480
14,uncertain,7,readout,46,718
14,uncertain,8,entity,35,519
14,uncertain,8,entity,36,36435
14,uncertain,8,readout,46,690
14,uncertain,9,entity,35,468
14,uncertain,9,entity,36,22638
14,uncertain,9,readout,46,187
14,uncertain,10,entity,35,305
14,uncertain,10,entity,36,20299
14,uncertain,10,readout,46,224
14,uncertain,11,entity,35,635
14,uncertain,11,entity,36,14158
14,uncertain,11,readout,46,353
14,uncertain,12,entity,35,450
14,uncertain,12,entity,36,32775
14,uncertain,12,readout,46,420
14,uncertain,13,entity,35,2549
14,uncertain,13,entity,36,86579
14,uncertain,13,readout,46,1278
14,uncertain,14,entity,35,4650
14,uncertain,14,entity,36,49911
14,uncertain,14,readout,46,195
14,uncertain,15,entity,35,5722
14,uncertain,15,entity,36,113180
14,uncertain,15,readout,46,178
14,uncertain,16,entity,35,14699
14,uncertain,16,entity,36,101388
14,uncertain,16,readout,46,1044
14,uncertain,17,entity,35,10348
14,uncertain,17,entity,36,122371
14,uncertain,17,readout,46,15
14,uncertain,18,entity,35,12163
14,uncertain,18,entity,36,122268
14,uncertain,18,readout,46,114
14,uncertain,19,entity,35,15380
14,uncertain,19,entity,36,119956
14,uncertain,19,readout,46,13
14,uncertain,20,entity,35,21443
14,uncertain,20,entity,36,113707
14,uncertain,20,readout,46,67
14,uncertain,21,entity,35,20813
14,uncertain,21,entity,36,119527
14,uncertain,21,readout,46,3
14,uncertain,22,entity,35,20507
14,uncertain,22,entity,36,106176
14,uncertain,22,readout,46,2
14,uncertain,23,entity,35,13600
14,uncertain,23,entity,36,100225
14,uncertain,23,readout,46,7
14,uncertain,24,entity,35,20386
14,uncertain,24,entity,36,121319
14,uncertain,24,readout,46,69
14,uncertain,25,entity,35,13402
14,uncertain,25,entity,36,123776
14,uncertain,25,readout,46,4
14,uncertain,26,entity,35,13634
14,uncertain,26,entity,36,125356
14,uncertain,26,readout,46,5
14,uncertain,27,entity,35,6263
14,uncertain,27,entity,36,118438
14,uncertain,27,readout,46,3
14,uncertain,28,entity,35,6135
14,uncertain,28,entity,36,113889
14,uncertain,28,readout,46,5
14,uncertain,29,entity,35,7650
14,uncertain,29,entity,36,94085
14,uncertain,29,readout,46,9
14,uncertain,30,entity,35,5627
14,uncertain,30,entity,36,56040
14,uncertain,30,readout,46,4
14,control,0,entity,35,57701
14,control,0,entity,36,75094
14,control,0,entity,37,77492
14,control,0,entity,38,102822
14,control,0,entity,39,69623
14,control,0,readout,49,16398
14,control,1,entity,35,58508
14,control,1,entity,36,119867
14,control,1,entity,37,99019
14,control,1,entity,38,121884
14,control,1,entity,39,97007
14,control,1,readout,49,15051
14,control,2,entity,35,19367
14,control,2,entity,36,99837
14,control,2,entity,37,36900
14,control,2,entity,38,91087
14,control,2,entity,39,53454
14,control,2,readout,49,376
14,control,3,entity,35,42882
14,control,3,entity,36,104112
14,control,3,entity,37,81170
14,control,3,entity,38,116408
14,control,3,entity,39,97192
14,control,3,readout,49,1232
14,control,4,entity,35,16305
14,control,4,entity,36,108466
14,control,4,entity,37,51333
14,control,4,entity,38,88690
14,control,4,entity,39,38201
14,control,4,readout,49,605
14,control,5,entity,35,13383
14,control,5,entity,36,99724
14,control,5,entity,37,61838
14,control,5,entity,38,95184
14,control,5,entity,39,50079
14,control,5,readout,49,540
14,control,6,entity,35,38833
14,control,6,entity,36,119063
14,control,6,entity,37,77571
14,control,6,entity,38,116700
14,control,6,entity,39,103117
14,control,6,readout,49,380
14,control,7,entity,35,6489
14,control,7,entity,36,53103
14,control,7,entity,37,21423
14,control,7,entity,38,102710
14,control,7,entity,39,51871
14,control,7,readout,49,765
14,control,8,entity,35,519
14,control,8,entity,36,92668
14,control,8,entity,37,10196
14,control,8,entity,38,111356
14,control,8,entity,39,61915
14,control,8,readout,49,678
14,control,9,entity,35,468
14,control,9,entity,36,44130
14,control,9,entity,37,11553
14,control,9,entity,38,58022
14,control,9,entity,39,26946
14,control,9,readout,49,165
14,control,10,entity,35,305
14,control,10,entity,36,23832
14,control,10,entity,37,8906
14,control,10,entity,38,36243
14,control,10,entity,39,50122
14,control,10,readout,49,198
14,control,11,entity,35,635
14,control,11,entity,36,16326
14,control,11,entity,37,9178
14,control,11,entity,38,15956
14,control,11,entity,39,21275
14,control,11,readout,49,479
14,control,12,entity,35,450
14,control,12,entity,36,21923
14,control,12,entity,37,8263
14,control,12,entity,38,27466
14,control,12,entity,39,47620
14,control,12,readout,49,573
14,control,13,entity,35,2549
14,control,13,entity,36,31762
14,control,13,entity,37,24213
14,control,13,entity,38,82997
14,control,13,entity,39,104438
14,control,13,readout,49,1347
14,control,14,entity,35,4650
14,control,14,entity,36,25545
14,control,14,entity,37,18623
14,control,14,entity,38,71984
14,control,14,entity,39,79347
14,control,14,readout,49,74
14,control,15,entity,35,5722
14,control,15,entity,36,35505
14,control,15,entity,37,34865
14,control,15,entity,38,31347
14,control,15,entity,39,55599
14,control,15,readout,49,176
14,control,16,entity,35,14699
14,control,16,entity,36,39363
14,control,16,entity,37,48907
14,control,16,entity,38,50604
14,control,16,entity,39,94249
14,control,16,readout,49,467
14,control,17,entity,35,10348
14,control,17,entity,36,39300
14,control,17,entity,37,40153
14,control,17,entity,38,28299
14,control,17,entity,39,27127
14,control,17,readout,49,275
14,control,18,entity,35,12163
14,control,18,entity,36,42593
14,control,18,entity,37,51945
14,control,18,entity,38,45428
14,control,18,entity,39,40491
14,control,18,readout,49,64
14,control,19,entity,35,15380
14,control,19,entity,36,16040
14,control,19,entity,37,23712
14,control,19,entity,38,17523
14,control,19,entity,39,11541
14,control,19,readout,49,55
14,control,20,entity,35,21443
14,control,20,entity,36,24637
14,control,20,entity,37,22137
14,control,20,entity,38,21594
14,control,20,entity,39,8395
14,control,20,readout,49,143
14,control,21,entity,35,20813
14,control,21,entity,36,12735
14,control,21,entity,37,14373
14,control,21,entity,38,25538
14,control,21,entity,39,3644
14,control,21,readout,49,71
14,control,22,entity,35,20507
14,control,22,entity,36,12199
14,control,22,entity,37,17351
14,control,22,entity,38,30601
14,control,22,entity,39,6449
14,control,22,readout,49,119
14,control,23,entity,35,13600
14,control,23,entity,36,7212
14,control,23,entity,37,10270
14,control,23,entity,38,10624
14,control,23,entity,39,1320
14,control,23,readout,49,130
14,control,24,entity,35,20386
14,control,24,entity,36,14136
14,control,24,entity,37,11329
14,control,24,entity,38,10739
14,control,24,entity,39,1446
14,control,24,readout,49,140
14,control,25,entity,35,13402
14,control,25,entity,36,16755
14,control,25,entity,37,7048
14,control,25,entity,38,6902
14,control,25,entity,39,896
14,control,25,readout,49,128
14,control,26,entity,35,13634
14,control,26,entity,36,30984
14,control,26,entity,37,17536
14,control,26,entity,38,10769
14,control,26,entity,39,4708
14,control,26,readout,49,125
14,control,27,entity,35,6263
14,control,27,entity,36,17187
