layer,head,group,mean_score,mean_abs,n
3,20,last,0.0019817128079012035,0.005108462407952175,80
3,21,last,0.001892428772407584,0.006380848874687217,80
3,22,last,-5.591755761997774e-05,0.00562763176712906,80
3,23,last,-0.001453787906211801,0.006829935617861338,80
3,24,last,-0.00218260996916797,0.007312988772173412,80
3,25,last,0.005191114568151534,0.007002133567584679,80
3,26,last,0.0008688842703122645,0.0053831755358260125,80
3,27,last,0.0005619199291686527,0.007625911456125322,80
3,0,suffix,-0.003088067749104084,0.0135958922660393,80
3,1,suffix,-0.015854510842291347,0.023237992015128838,80
3,2,suffix,-0.022782579773456747,0.02742989962539468,80
3,3,suffix,0.001090730343139512,0.01262863392971667,80
3,4,suffix,-0.005090550301611074,0.012952407026023138,80
3,5,suffix,-0.014318831620403216,0.021793505294408533,80
3,6,suffix,0.015059201833355473,0.020640085177001312,80
3,7,suffix,-0.052398575685583634,0.07283167251553095,80
3,8,suffix,0.021150147217304037,0.08224087864236936,80
3,9,suffix,-0.0022799939528340475,0.02149118343440932,80
3,10,suffix,-0.0004020680880785221,0.02516779640900495,80
3,11,suffix,0.027014280051662353,0.16338631710677873,80
3,12,suffix,-0.03302296799865871,0.05537019332641648,80
3,13,suffix,-0.008849577057389979,0.02572524755314589,80
3,14,suffix,-0.02203523969778871,0.04231601816877628,80
3,15,suffix,-0.022043376765213906,0.04483574519726972,80
3,16,suffix,-0.01265972822711774,0.022187715805011977,80
3,17,suffix,0.0006004620938256267,0.020972985678781697,80
3,18,suffix,0.0007316421028008335,0.02083818511073332,80
3,19,suffix,0.008219850937166484,0.03372863739932654,80
3,20,suffix,0.001379298524989281,0.024116353633144173,80
3,21,suffix,-0.006915134865539585,0.029420622493034898,80
3,22,suffix,-0.0048511207591218405,0.016769118441879984,80
3,23,suffix,0.005003935552531402,0.015020342857087598,80
3,24,suffix,0.007813287571389082,0.022407737185039876,80
3,25,suffix,-0.005547357059003844,0.02369570241880865,80
3,26,suffix,7.695249551034066e-05,0.016411645945845522,80
3,27,suffix,0.007940681683703588,0.023545586456475576,80
4,0,prefix,-0.00013218103234500234,0.0008147661515391036,80
4,1,prefix,0.00033545736347271313,0.0009962109136896658,80
4,2,prefix,-8.380169258259685e-06,0.0010813656221309031,80
4,3,prefix,-0.00042181484705334783,0.0009317496434567474,80
4,4,prefix,1.566565157489208e-05,0.0010023381160195299,80
4,5,prefix,-0.0033948220439619092,0.0041222216251448176,80
4,6,prefix,0.00031101292723363373,0.0015887550407420292,80
4,7,prefix,8.477496623271463e-05,0.0002929852835261926,80
4,8,prefix,8.103536193675432e-05,0.0010718588561215102,80
4,9,prefix,-2.132663977079119e-05,0.0013620057832646637,80
4,10,prefix,-0.0004436727319736988,0.0008021871397625446,80
4,11,prefix,-0.00033145324982326586,0.0012351168649460398,80
4,12,prefix,-8.361487734376283e-06,0.0026208008871147826,80
4,13,prefix,-8.787543935451225e-05,0.00023868579615431428,80
4,14,prefix,-0.0009041610741320483,0.0018694151052159214,80
4,15,prefix,0.0004129389286362084,0.0014358832441288883,80
4,16,prefix,-0.00013154424987451562,0.0012427941044569125,80
4,17,prefix,0.00021831162066447972,0.0019367055153118428,80
4,18,prefix,0.0010431284113439077,0.0018387633875009968,80
4,19,prefix,0.0008876330788535114,0.0016925272887412745,80
4,20,prefix,-0.0007554043857161297,0.0029127771223360632,80
4,21,prefix,-0.001369187963938856,0.002355265147540564,80
4,22,prefix,-0.00024570287359892973,0.0007945202131111273,80
4,23,prefix,0.0003342611649287619,0.0018002257782725906,80
4,24,prefix,0.0003715892410898647,0.0006879789534057323,80
4,25,prefix,0.001099210373187809,0.002179404207124769,80
4,26,prefix,-6.511823262833616e-05,0.0003608892813378617,80
4,27,prefix,0.00016760952667942418,0.0008709231134681694,80
4,0,entity,-0.006028029821652581,0.029493469140504658,80
4,1,entity,-0.006135947712951406,0.0316442112403621,80
4,2,entity,-0.0032937904370236026,0.01893875211931757,80
4,3,entity,-0.001752639479843765,0.020278198680830428,80
4,4,entity,-0.004807642816751922,0.03528383981031311,80
4,5,entity,-0.00226327258039305,0.04460640236582094,80
4,6,entity,0.013840825256261268,0.04438429916455107,80
