neuron_id,layer,neuron_idx,category,prompt_id,orig_entropy,ablated_entropy,entropy_shift,orig_top1_prob,ablated_top1_prob,direct_effect_score,split
L29_N10092,29,10092,ambiguity,amb_0118,0.8763670325279236,0.8982597589492798,0.0218927264213562,0.735021710395813,0.7268228530883789,0.1435546875,held_out
L29_N10092,29,10092,ambiguity,amb_0119,0.3095478415489197,0.3051978051662445,-0.004350036382675171,0.9257344007492065,0.9262371063232422,0.1435546875,held_out
L24_N7891,24,7891,ambiguity,amb_0000,0.3662698268890381,0.37743884325027466,0.011169016361236572,0.9264712333679199,0.9247164726257324,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0001,1.8094863891601562,1.8049437999725342,-0.00454258918762207,0.37762728333473206,0.3782185912132263,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0002,1.3918004035949707,1.392555594444275,0.0007551908493041992,0.44581952691078186,0.44574078917503357,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0003,2.0339226722717285,2.015514850616455,-0.018407821655273438,0.5140929818153381,0.5173377990722656,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0004,0.876939058303833,0.82016921043396,-0.05676984786987305,0.7576162815093994,0.7799732685089111,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0005,1.4546526670455933,1.451866865158081,-0.002785801887512207,0.5178636908531189,0.5180694460868835,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0006,0.11889081448316574,0.11708910018205643,-0.001801714301109314,0.9852386116981506,0.9855294823646545,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0007,0.6864683628082275,0.7174025774002075,0.03093421459197998,0.846850574016571,0.8338621854782104,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0008,1.2104666233062744,1.215494155883789,0.0050275325775146484,0.7396060824394226,0.7385862469673157,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0009,0.2950160503387451,0.2866155803203583,-0.00840047001838684,0.9578433036804199,0.9593844413757324,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0010,0.6710743308067322,0.6465654373168945,-0.024508893489837646,0.873877227306366,0.8804458379745483,0.130859375,working
