layer,head,group,mean_score,mean_abs,n
1,21,last,-0.0001986252267670352,0.001228094020189019,80
1,22,last,0.0004958667152095586,0.0015747579629532993,80
1,23,last,-0.0002112389829562744,0.0009363962217321387,80
1,24,last,0.0009084913624974433,0.003214381926954957,80
1,25,last,-0.000297182753092784,0.0009383891394463717,80
1,26,last,-0.00015992317057680338,0.0014707968417496885,80
1,27,last,3.6756909321411516e-05,0.0014273060074629028,80
1,28,last,-0.0017989416912314482,0.0072698791962466204,80
1,29,last,-0.0005940887145698071,0.0027708114226697943,80
1,30,last,0.0012930921133374796,0.002962767324061133,80
1,31,last,0.00119373116249335,0.0031767704400408547,80
1,0,suffix,0.003731566489841498,0.012637408230330039,80
1,1,suffix,-0.00016825381389935502,0.004158530845234054,80
1,2,suffix,-0.00027892094985872975,0.002521283096757543,80
1,3,suffix,-0.0045840189500268025,0.019143775997599734,80
1,4,suffix,-0.0020537914357191766,0.009429802138765809,80
1,5,suffix,0.0017402893431153644,0.005269007666311154,80
1,6,suffix,0.0009360271176319657,0.004914598184632269,80
1,7,suffix,-0.00040880224546526735,0.00221400735304087,80
1,8,suffix,0.002966347754045273,0.007435098113273852,80
1,9,suffix,-0.000909201899139589,0.003499472950989002,80
1,10,suffix,-0.00030942820994823706,0.023438417794022826,80
1,11,suffix,-0.0011130670425700373,0.04775462757297646,80
1,12,suffix,-0.0014436115332500776,0.0045022362590316336,80
1,13,suffix,0.0017377503050283849,0.005079851254640744,80
1,14,suffix,0.0002183344610784843,0.002133961691379227,80
1,15,suffix,-0.0006821270976161032,0.0032215934407304305,80
1,16,suffix,-0.023972768271778477,0.08060996817839623,80
1,17,suffix,0.0013830224631419697,0.007931568583899207,80
1,18,suffix,-0.00020403580247148058,0.008580192522185826,80
1,19,suffix,-0.0029911283889305198,0.009040874968013668,80
1,20,suffix,0.0035404528902290623,0.07442612054765049,80
1,21,suffix,0.007330348869800218,0.02161647803222877,80
1,22,suffix,0.001496641144694877,0.005563952249576687,80
1,23,suffix,-0.00047779685573914323,0.01031743740913953,80
1,24,suffix,-0.0006863348684419179,0.006577261741495022,80
1,25,suffix,-0.00034813476422641544,0.003980967280131154,80
